owner|owneruid|group|groupuid|filename
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.7.21.8.31
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03410
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.21.15.37
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.23.11.29
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.23.11.29
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.23.14.10
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.23.19.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.23.19.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.25.12.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.25.12.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.28.16.9
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.28.16.9
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.29.11.53
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.29.11.53
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00216
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.15.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.15.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.18.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.18.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.18.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.18.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.18.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.18.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.18.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.18.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.19.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.19.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.21.26
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.21.26
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.30.21.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.30.21.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.31.10.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.31.10.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.31.14.58
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.31.14.58
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.8.31.15.39
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.8.31.15.39
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.9.8.17.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.9.8.17.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.9.11.13.1
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.9.11.13.1
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.9.15.14.25
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.9.15.14.25
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.9.15.14.35
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.9.15.14.35
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.9.18.9.56
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.9.18.9.56
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.10.10.7.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.10.10.7.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.10.40
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.11.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.11.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.13.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.13.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.13.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.13.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.14.3
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.14.3
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.14.6
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.14.6
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.14.25
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.14.25
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.7.14.39
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.7.14.39
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.8.15.49
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.8.15.49
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.8.15.51
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.8.15.51
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.9.16.21
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.9.16.21
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.13.20.18
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.13.20.18
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.13.20.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.13.20.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.13.20.28
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.13.20.28
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.14.11.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.14.11.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.11.14.13.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.11.14.13.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.5.30.10.51
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.12.14.14.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.12.14.14.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.12.14.14.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2006.12.14.15.7
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2006.12.14.15.7
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.8.30.16.26
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.9.19.16.14
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.11.12.15.35
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.3.7.15.11
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.6.3.7.53
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.11.10
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03415
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.11.39
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.11.39
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.12.10
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.12.10
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.12.40
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.12.40
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.13.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.13.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.14.3
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.14.51
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.14.51
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.15.26
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.15.26
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00210
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.4.15.54
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.4.15.54
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.6.13.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.6.13.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.6.13.56
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.6.13.56
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.12.18.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.10.10.42
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.10.10.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.10.10.57
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.10.13.35
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.10.13.35
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.10.15.1
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.10.15.1
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.10.15.2
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.10.15.2
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.12.18.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.12.18.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.12.18.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.13.11.19
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.4.24.16.53
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.24.16.53
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.4.25.11.24
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.5.29.12.6
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.5.29.12.6
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03406
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.5.30.10.51
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.5.30.11.0
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.5.30.11.0
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.5.31.10.42
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.5.31.10.42
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.6.3.7.53
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.6.25.16.14
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.6.25.16.14
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03412
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.7.23.11.7
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00215
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.7.23.11.7
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.7.23.11.13
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.7.23.11.13
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.8.30.16.26
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.12.10.16.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.9.19.17.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.9.19.17.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.10.7.14.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.11.12.15.35
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03411
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.11.20.9.29
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.11.20.9.29
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2009.1.13.10.42
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2007.12.3.15.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.12.3.15.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03414
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2007.12.10.16.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.2.1.14.28
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.2.1.14.28
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.2.28.13.20
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.2.28.13.20
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.2.28.13.24
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.2.28.13.24
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.2.28.13.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.2.28.13.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2009.4.17.11.46
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.3.31.6.46
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.3.31.6.46
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00211
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03408
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.10.16.15.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.10.16.15.8
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.6.11.16.38
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.6.11.16.38
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.6.26.10.0
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.6.26.10.0
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.6.26.10.17
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.6.26.10.17
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.6.26.11.27
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00208
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.6.26.11.27
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.7.15.9.47
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.7.15.9.47
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.7.15.10.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.7.15.10.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.7.15.13.46
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.7.15.13.46
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.7.16.10.32
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.7.16.10.32
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.7.16.10.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.7.16.10.36
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.10.7.14.59
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03413
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00212
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.8.25.15.37
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.8.25.15.37
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.8.25.15.43
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.8.25.15.43
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.8.25.15.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.8.25.15.44
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.8.25.16.3
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.8.25.16.3
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.8.29.22.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.8.29.22.52
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00213
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.11.17.14.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03407
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2009.1.13.10.42
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2009.4.17.11.46
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2008.10.24.17.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.10.24.17.23
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2008.11.17.14.4
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00209
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2009.3.9.12.9
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2009.3.9.12.9
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2009.3.17.14.19
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2009.3.17.14.19
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2009.3.17.14.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_error.log.2009.3.17.14.33
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/access.log00214
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/managedsrv2.log03409
UNKNOWN|101|weblogic|101|/NAS/weblogs/appsrv2dev/managedsrv2/weblogic_output.log.2009.4.28.8.34
